PLAYER,TEAM,hCLUSTER,PC1,PC2,PC3,PC4,PC5
Stephen Curry,GSW,7,-1.7963735836754793,1.6888384556032772,-1.4004824631975057,-1.1399842554093613,-0.8638455833965615
Bradley Beal,WAS,7,-0.9614252910222183,1.8908872036277302,-0.9590477301506212,-2.0539008026249705,-1.0016278883799346
Damian Lillard,POR,7,-2.0444733407008484,2.020989542032436,-0.32209825409232457,-2.096058843251306,0.532567377197703
Joel Embiid,PHI,1,1.4542584629897095,3.9649148915864134,-1.741854525185385,0.9340115407020889,3.536844730438532
Giannis Antetokounmpo,MIL,1,0.057458775520886185,2.931892870364853,0.8111770478462527,-0.7174730129784741,0.3059208604514162
Luka Doncic,DAL,7,-1.5491148281108025,2.9053450240484913,1.0069580923938557,-1.9438892161945145,0.6673878221389729
Zach LaVine,CHI,7,-1.187503709191615,1.6029804384243733,-0.9057153979130971,-1.6541939346010883,-1.3886555722994134
Zion Williamson,NOP,1,0.6326368767236296,2.0092725415690267,-0.09821888253100215,-1.2408970673741901,-0.7012226986407687
Kevin Durant,BKN,1,-0.6638431371372102,2.2341692419823085,-1.2572942962287905,-0.3745880019372214,1.6307444051255244
Kyrie Irving,BKN,7,-1.2881440623547968,1.777996021404587,-0.27199191116737004,-0.795588551333489,-0.03927184824689001
Jayson Tatum,BOS,7,-0.9937375407268701,1.8777692142788804,-0.7467298717367433,-1.0461183384468087,0.24255002506824844
Donovan Mitchell,UTA,7,-1.7482581205419225,1.5589541657844497,-0.05662464059630877,-1.1310590890102326,-0.022729519369730156
Nikola Jokic,DEN,1,0.6501203365107806,3.5738198104065093,-0.07370477695164554,2.9734240893479713,2.085746807729704
Devin Booker,PHX,7,-1.158057847533325,1.7173892483017004,-0.5390964773775634,-1.0898822773526866,-0.16724688111604638
Trae Young,ATL,7,-2.511068702819205,1.8094428440503956,1.6530326876241066,-1.8382643422485538,-0.41478866206126547
De'Aaron Fox,SAC,7,-1.8779153319499597,1.5179174920731395,1.098491503904582,-1.8328052047998686,-1.3966441348484895
LeBron James,LAL,1,-0.8664223391435911,2.366129792142785,0.206285447432856,0.39438158664251993,1.3562652603659155
Kawhi Leonard,LAC,1,-0.9646856075632253,2.2775056954979354,-0.2924083397115632,0.45410061757109377,1.4476410358252134
Karl-Anthony Towns,MIN,1,1.0047508676870893,2.783767762106866,-1.4416643454338698,1.137774021124183,1.245552355622953
Jaylen Brown,BOS,4,-0.5739454631604194,1.2713796904782864,-1.1950497387660766,-0.37022598862853656,-0.7684419181987485
James Harden,BKN,7,-1.9774539392988997,2.6169835714754845,1.7422170854191434,-0.5689357952641998,0.348190654119667
Collin Sexton,CLE,7,-1.0917444837588102,1.4177932634495767,-0.2819787065734812,-1.72607171912178,-1.6974006702393674
Julius Randle,NYK,1,-0.45929766266498184,2.6386816838735156,-0.5231505904583059,1.4287000640725172,0.5026681399885908
Brandon Ingram,NOP,7,-1.1527014586009419,1.4761690736002124,-0.8042952789528776,-1.0157272173805467,0.20491729291753064
Shai Gilgeous-Alexander,OKC,7,-1.7703283019803069,1.8578668122752098,1.2056930241750814,-2.345884325574459,-0.4427775636729394
Nikola Vucevic,CHI,1,0.5518523604543804,2.277766280012958,-1.7728885493602233,2.8134077175097465,2.341675603495428
Paul George,LAC,1,-1.1246627313000455,1.7008349548920831,-0.4408175300785925,0.277129394916569,-0.033496396598766486
CJ McCollum,POR,7,-1.4809212068351671,0.9113454649829558,-0.8496420356951865,-0.954680332806302,0.7688115834884207
Jerami Grant,DET,4,-0.3155349928770509,1.2161356820432625,-1.3143899955928502,-0.9941771810588911,-0.22236265421121
Russell Westbrook,WAS,3,-1.478353440861972,2.6788228348313234,2.2809583326714415,0.5795971911274368,0.02942370545244213
Anthony Davis,LAL,1,1.0892162526137081,2.3412120199280437,-0.4872330473768635,1.3461022643123899,2.028567815854522
DeMar DeRozan,SAS,7,-1.3826411413207236,1.7290483562165344,0.9415365435969968,-1.6197272782044,0.7547903967866338
Jimmy Butler,MIA,3,-0.7539111288737803,2.3600836964751943,1.6589965524639088,0.447088451488384,-0.4191828552215507
Pascal Siakam,TOR,1,-0.2744333518224436,1.8884647610410088,0.06284498868094472,0.13327704314077357,-0.07040583452738843
Jamal Murray,DEN,3,-1.344193918136124,1.0563581186998199,-0.249939042984701,-0.4145944607214999,-0.35109050654052304
Malcolm Brogdon,IND,3,-1.4616785561723604,1.1112217514119325,-0.1068221345660922,-0.4449102779491254,-0.48889724924190925
Christian Wood,HOU,4,1.1331527463520725,1.4271411082970575,-1.2250994834592532,-0.12597409330039006,-0.24183919979384588
John Wall,HOU,7,-1.3454177775719562,1.2065322571290182,0.5757364325210863,-1.4472473153323286,0.27680865024708357
Terry Rozier,CHA,4,-1.214664271029304,0.5239691380207342,-0.8690657100265681,0.11003803622693363,-1.2140030328808733
Khris Middleton,MIL,1,-0.9832939808936679,1.236211285121643,-0.4785966012130093,-0.19052876356451456,0.3609137204655988
Domantas Sabonis,IND,1,1.0068393256536572,2.7289185699316345,0.3182345749431192,2.5012860229289586,-0.10359666962270968
Caris LeVert,IND,7,-1.1680902552298698,1.213069526696291,0.2852182168370969,-1.4215005350116756,-1.0256425611100586
Kristaps Porzingis,DAL,5,1.1418077000848914,1.4831945528623904,-1.901751488168541,0.7676445708758382,1.5887277447935881
Victor Oladipo,MIA,3,-1.1550060862731404,0.8216779767129444,0.19199199375181616,-0.4199417221051488,-1.0439852648812293
Gordon Hayward,CHA,4,-0.598293195966088,1.0700235425305562,-0.8607551613223884,-0.1197696177812477,-1.1336997158487432
Fred VanVleet,TOR,3,-1.8374934698209568,0.9479273393253973,0.5298596488355731,1.0341333206004941,-1.7489016679859621
Malik Beasley,MIN,4,-0.5055713111595901,0.09044571227842256,-2.044908639249244,-0.666529282709807,-1.1684820142969654
Tobias Harris,PHI,1,-0.3148282391260191,1.4572163946315124,-0.5512497787142929,0.436435091622589,0.5184635971278942
Anthony Edwards,MIN,7,-0.6856172670315167,0.7346168443757466,-0.53706762958124,-1.6535277401604167,-1.16206930796911
Kemba Walker,OKC,3,-1.6664460199481752,0.6068855579386949,0.27771990563017873,-0.30399130262166885,0.2077358176926364
Ja Morant,MEM,7,-1.3132762795938968,1.417426897679738,1.3172062251281922,-1.2304839692179699,-1.239096932182625
Michael Porter Jr.,DEN,4,0.5688575766604992,0.5122995670750929,-2.2621396655255723,0.04299191398118564,-0.30275934481245503
D'Angelo Russell,MIN,7,-1.2627181608723195,0.8405575270068171,-0.2604503156087659,-1.3472440823724707,0.37669792630019583
Bam Adebayo,MIA,1,0.8237310510676543,2.1305212187046534,-0.060416033034365726,1.4973952877807222,0.8784305086758328
Norman Powell,POR,4,-0.7019692458299445,0.336447128827651,-1.4797563172309693,-0.8731364963528608,-1.3119557950488452
Andrew Wiggins,GSW,4,-0.17109990696164668,0.9159438936192619,-0.9840950441479092,-0.20937462875720916,-1.0343207045647422
Jordan Clarkson,UTA,7,-1.00759939164883,0.6553277473489291,-0.7458715034589596,-1.007954659583846,-0.061319961208490786
Eric Gordon,HOU,7,-1.064719700462044,0.16066307547064876,-0.5287936471283997,-0.90321608048336,0.3443045728667364
Jrue Holiday,MIL,3,-1.0501896077850568,1.0809747992075511,0.8676288100279813,0.21694834757448728,-0.5200035004707008
John Collins,ATL,4,1.2447404807275497,1.1923078407603975,-1.4784167369970576,0.49607820426005456,-0.1847248581417114
RJ Barrett,NYK,4,-0.46228641486934374,0.6551839097280013,-0.7569691163577171,-0.24470911522751432,-1.2313600532526758
Darius Garland,CLE,3,-1.7123350612246464,0.5614640304833746,0.6784632922302151,-0.2132703762135986,-1.2360630337334761
Kyle Lowry,TOR,3,-1.4615240711763193,1.1055436324060692,0.5063304059752439,1.1452558304295934,-0.9471442642868656
Dillon Brooks,MEM,4,-0.5752340746123157,0.2586062126830197,-0.9280945628129448,-0.35116980144989773,-1.4316826284946793
Evan Fournier,BOS,4,-0.6952392167528574,0.5206660260412561,-1.2082712708751848,-0.8948816418881262,-0.8005263303960726
Jonas Valanciunas,MEM,1,1.9287732719887265,2.005627620295091,-0.6389274919072477,0.8368575993553727,1.3850860197415282
Bojan Bogdanovic,UTA,4,-0.4283197670304503,0.6121365886095327,-1.9486242120219484,-0.27571597671481257,-0.24937078166908705
Tim Hardaway Jr.,DAL,4,-0.32373605770049274,0.16120362082552986,-2.1451716322555434,-1.0571196329167876,0.2922329455316224
Kevin Porter Jr.,HOU,7,-1.1742798991244294,0.757477790053368,0.9206166746516058,-1.5940756326056478,-1.0514411356727447
Buddy Hield,SAC,4,-0.9489319034479119,0.10868676324764699,-1.4317397873506519,0.6666778202279663,-1.3672390674975052
Chris Paul,PHX,3,-2.1220833627212388,1.5235740209306432,1.4706277936277028,0.7281067941153135,1.890909552690487
Bogdan Bogdanovic,ATL,4,-1.0306468763651495,0.16134830780437034,-1.066224894296872,1.0504123829382133,-0.7664593869192996
Mike Conley,UTA,3,-1.8222378917271393,0.8096568868937846,0.5523094232482424,0.8165575031582386,-0.30663151119091053
Harrison Barnes,SAC,4,-0.10021085050535772,0.9181098188532553,-0.6764501246048458,0.18280219934019504,-0.3875788188670027
OG Anunoby,TOR,4,0.023734890831294306,0.48101394360927047,-0.8511762443811949,1.1333572937486511,-1.15577250701767
LaMelo Ball,CHA,3,-1.1332675826102634,0.8556870763543031,1.0373309272360123,-0.3868347661690786,-1.4805598499146426
Dejounte Murray,SAS,3,-0.9665341681013496,0.8338890927003796,1.0199710179741666,0.45273987832610163,-0.6587771928339624
Terrence Ross,ORL,9,-0.685977411277582,0.006783942128991259,-0.9871948199863032,-1.129040979698551,0.5852728080381127
Kelly Oubre Jr.,GSW,4,0.4686083695146977,0.24150503375773136,-1.120734757232827,-0.5860381068814589,-1.7763990193539854
Dennis Schroder,LAL,3,-1.4913813321680212,0.8755308384944883,1.2722967821798354,0.4615094921037797,-1.158777067667893
Derrick White,SAS,4,-0.843459506939151,0.32635679428500086,-0.35173951114554336,0.6147318900425776,-1.0815907963143683
Gary Trent Jr.,TOR,4,-0.6792258253055113,-0.33066120873680527,-1.6389003720814554,-1.086895470717228,0.08092208002762852
Clint Capela,ATL,8,2.5072341750462255,1.4244981818994633,1.276306707598712,0.324998515390008,-1.0681644699715702
Tyler Herro,MIA,4,-0.8685753203990539,0.19794589296890527,-0.2507823491418194,-0.39226252259918554,-0.5699817714189986
Coby White,CHI,3,-1.3032349346423369,0.3556328814980865,-0.024696039999257898,0.239880640344852,-0.7969009666711322
De'Andre Hunter,ATL,4,0.039363344092886964,0.6884243307022274,-1.206741096093769,-0.5322667337671211,-0.09159480521207357
Andre Drummond,LAL,8,2.0885520808829283,1.930030635249754,1.746614827595103,0.39224053683603594,0.30026129158443754
Devonte' Graham,CHA,3,-1.6227717043490604,-0.02002726214177245,-0.2634976999601285,1.0977442870986098,-0.03782945679604707
Derrick Rose,NYK,2,-1.2331098400959095,0.5325498847788143,0.7007402108685615,-0.28692322564649037,1.2952174947576567
Lonzo Ball,NOP,3,-0.9669942536462027,0.16444413636103955,-0.13760544521132137,1.3395470824894402,-1.489020563525615
Kendrick Nunn,MIA,4,-0.7923686585972016,-0.10562040847197621,-0.7818494042343415,0.1610255993497596,-0.6539900711444354
Deandre Ayton,PHX,1,2.0445413809661552,1.62532697958314,-0.07463581922611895,0.9434750386610822,0.6156417651038121
Jaren Jackson Jr.,MEM,9,1.2196916419948167,0.75533033207481,-0.9236592560316215,-0.9276197710298146,-0.8966194700619954
Thomas Bryant,WAS,4,1.1449217677346735,0.30845846295465873,-0.5726317097873209,0.46182131781961805,-1.2176920748214175
Rudy Gobert,UTA,8,2.518455113433397,1.708476643958874,0.8339729956478971,0.39593525077254477,-1.291609809716957
Ben Simmons,PHI,3,-0.3644630631238261,1.3725037435796177,1.7380634773683412,1.2832159056240666,-0.8163521760953201
Richaun Holmes,SAC,4,1.79634831953395,1.2930522306415526,-0.6574730601141535,0.2503987579673128,-0.5929558503659226
Al Horford,BOS,5,0.35581384627543405,0.5251232280832049,-0.4043600101666462,1.7682848422468005,1.6249300364472858
Marvin Bagley III,SAC,9,1.2448194313908116,0.35925972296069086,-0.8582612075536356,-1.1359037135055026,0.17822448477756053
Joe Harris,BKN,6,-0.36823492394481444,-0.3364907113991426,-2.152880411985606,1.0645864738928918,-1.3390556820370942
Luguentz Dort,OKC,4,-0.5701130141396392,-0.0952682361013103,-0.5462898642639302,-0.2062783019307047,-1.193078411906759
Rui Hachimura,WAS,4,0.5156989878853833,0.4255496615395035,-0.9962573804634656,-0.15473783688699347,-0.8195056820314762
Darius Bazley,OKC,4,0.14427833925665318,0.3364457106292158,-0.29132399572028495,-1.012942861441575,-1.1386257768548285
Chris Boucher,TOR,9,1.276573118956953,0.529508236337161,-1.3196399075247245,-0.26415969910462384,-0.28529790429458
Lauri Markkanen,CHI,4,0.6305111543325129,0.1369174704708275,-1.8961520531323328,-0.06055466117063459,0.0384518894102814
Doug McDermott,IND,4,0.310292204002072,-0.33338813096584075,-1.9372650746187796,-1.1556869855338963,-0.875003843842739
LaMarcus Aldridge,BKN,5,0.7527714633524745,0.7354194404788116,-1.8048069751705158,0.8763583231522494,2.5738288752413707
Kelly Olynyk,HOU,4,0.44193790690228457,0.7027253606949933,-0.623973044426504,1.1947857730592395,-0.7238016178416548
Montrezl Harrell,LAL,8,1.7204915022680018,1.1591987065356646,0.3623716502056791,-0.6755086969591607,0.8292926404801773
Mikal Bridges,PHX,6,-0.13773290592943302,-0.17677734941869563,-1.2534435982791086,0.9104263946795634,-1.558916451370045
Goran Dragic,MIA,3,-0.9844399064690063,0.32566057136764104,0.2934167672340544,0.526554600061046,0.31204126751627137
Marcus Morris Sr.,LAC,5,0.11514734623077082,0.19872802120184693,-1.9973672648146819,0.34946306611429306,1.5064939647564148
Carmelo Anthony,POR,5,-0.04918482255871931,0.45765950970173763,-1.6057168825346022,-0.8733070218061835,2.875865199479761
Josh Jackson,DET,4,-0.07105816399197107,0.26926235603041826,-0.08837503958527995,-0.6220254284453057,-0.6968237515613762
Danilo Gallinari,ATL,5,0.2994694074752435,0.5687497644014312,-2.02733609496096,-0.5745243801377423,1.873519449461301
Duncan Robinson,MIA,6,-0.7551197434887278,-0.6314267869294246,-2.0114702612641664,1.7778107321796681,-1.4605463316174936
Marcus Smart,BOS,3,-0.7966832126048992,0.7165275013285254,0.7360349186995745,1.382911821021605,-0.6634065989394213
Tyrese Haliburton,SAC,3,-1.5569308806534603,-0.06853859551120095,0.6494178677788168,0.4139933011110703,-0.4627496524945739
Shake Milton,PHI,4,-0.9144518075168506,0.11883849856920357,0.2365816264587472,-0.5884364394959086,-0.21255751598849246
P.J. Washington,CHA,4,0.5842036823776375,0.6995877452065494,-0.5630858960603091,1.7494290823730916,-1.0931022938214314
Cole Anthony,ORL,9,-0.6617689199440968,0.4701037621702375,0.834125914554529,-1.8313486032776751,-0.05343318430198928
Kyle Kuzma,LAL,6,0.08650958949539654,-0.0899038075972417,-0.7790830873215256,0.6692349655101485,-0.5680489909298809
Jarrett Allen,CLE,8,2.094857501581649,1.2703826381991545,0.2586466685594054,0.15752651717211705,-0.13877407274061973
Keldon Johnson,SAS,4,0.3504353568456434,0.1581243657506513,-0.6294288197048449,-1.190263765381872,-0.9155624662485675
Miles Bridges,CHA,4,0.23156902804079477,0.3185699250137796,-0.6387442421751744,0.6162517901429734,-1.1134015035833607
Alec Burks,NYK,5,-0.6788055097272274,0.14086315617284498,-0.5215926733407906,-0.08219182058889808,1.1792181707446199
Will Barton,DEN,4,-0.4522577173454015,0.201946829312508,-0.37752238206906685,0.05191407652079818,-0.34957671540613067
Jalen Brunson,DAL,2,-0.9977247288922608,0.11137229090456408,0.39246223324780616,-0.24519807313393618,1.1283378037033542
Myles Turner,IND,4,1.425124073434885,0.8001626816447058,-1.3483014800339441,0.44057669616913636,-1.7196534909944037
Seth Curry,PHI,6,-1.1362960965267321,-0.28158659922799667,-1.1869968772536874,0.7632035195719303,0.8170665654958766
Kyle Anderson,MEM,4,-0.29615156704508977,0.37565629475264833,0.027965211780405633,0.24002044261239242,-0.5501026500593872
Aaron Gordon,DEN,4,0.25029725193734914,0.7475091645177606,0.2202963544653376,0.3308811215664549,0.6264357789942219
Brook Lopez,MIL,9,1.26394235658807,0.4985330666230813,-1.7886330911326764,-0.34901562282988763,0.3287834543202502
Saddiq Bey,DET,4,-0.04934902613249318,-0.1703604999909896,-1.8919261325440384,-0.3454687465488009,-0.20345590931649082
Eric Bledsoe,NOP,4,-1.065825491632554,-0.14599178727265105,0.13107941083216756,0.23208809431112304,-0.7116397771900633
Kevin Love,CLE,5,0.36855843141936157,0.4502808164411409,-0.9695025258810285,0.9562943340260412,1.9445351194959803
Josh Richardson,DAL,4,-0.6858827033727491,-0.03659463012984832,-0.03724674772847204,0.11443808818860418,-0.6144675965906516
Thaddeus Young,CHI,3,0.7409671774950175,0.9441528849390722,1.3871789021905736,1.7913535805865515,0.6777901845007622
Joe Ingles,UTA,3,-1.5165385239407068,0.11400026303189782,0.1159277402357845,1.8407788879930698,-0.0020968906264746093
Jordan Poole,GSW,9,-0.6996814617549988,-0.5230479746282597,-0.9557343658837085,-0.7894713595979802,0.33615852912131694
Kevin Huerter,ATL,4,-0.7238119045548455,-0.11329164012771034,-0.4195448960066781,0.7113748224975066,-1.1118667697501445
Malik Monk,CHA,9,-0.5823112917395649,-0.45520602851924585,-0.8483201282127365,-1.1289490120641479,0.4090610344043658
Hamidou Diallo,DET,4,0.23127535671202695,0.10830106881860666,0.06732132176277242,-1.4913085233728498,-0.6375465426310875
Davis Bertans,WAS,6,-0.271744593816607,-0.9896153121765289,-2.039333840043526,0.8552826654782675,-0.734827550165912
James Wiseman,GSW,9,1.4737508037650975,0.13428349142980767,-0.5203375536537227,-0.8775794385364154,-0.7053177772698448
Jusuf Nurkic,POR,1,1.3508344760535669,1.1859848889973368,0.31548423980398316,0.910329638821324,0.42998355591624937
Bobby Portis,MIL,9,0.9117888257371096,0.2450617994295869,-0.9163065891982242,0.2635429566136014,0.47432635983187554
Immanuel Quickley,NYK,2,-1.1089791477328002,-0.3854649039713931,0.15652555457901587,-0.5832521874827173,0.9875989966040056
Rudy Gay,SAS,5,0.10574098346020167,0.023616516797845984,-0.9341390662045139,0.13246427695425722,1.4231978611279361
Lou Williams,ATL,2,-1.1416509800113785,0.1205392891900481,0.5950769591280756,-0.9545125205195507,1.6103518013138605
Jae'Sean Tate,HOU,4,0.38699832636694753,0.4065290231450881,0.26750350582039634,0.6448467025395619,-1.3935024007775842
Cam Reddish,ATL,4,-0.05221826028015499,-0.31371292398498046,-0.6357978615595022,-1.4010278379843981,-1.4900161746371907
Wendell Carter Jr.,ORL,8,1.6115939251728586,1.0100610583872625,0.07133020873837341,0.24771163049829847,-0.10290831444943815
Naz Reid,MIN,9,1.329533757200374,0.22707865715986209,-0.7049118087894627,-0.8525361490445879,-0.3748048903621688
Enes Freedom,POR,8,2.02651044524512,1.0655744175009632,0.4832302258171116,-0.47607526241860887,0.6282678565922658
Armoni Brooks,HOU,6,-0.4322237859468925,-0.8257053262836475,-1.1517034339072176,0.023994575564778034,-0.13277029997615597
Lonnie Walker IV,SAS,6,-0.7068201671759803,-0.7077044040525802,-0.6603879640679402,-0.4378136678429666,0.22314280911757212
Serge Ibaka,LAC,5,1.1750899138502164,0.5201815480779686,-0.5833079749803998,0.9580526015340899,1.5591771630388769
Nickeil Alexander-Walker,NOP,4,-0.6115132733836803,-0.4240460882468843,0.01152253030202123,-0.5108750800379668,-0.7533000475558492
Jeff Green,BKN,9,0.23618014660817815,-0.02360883249417949,-1.51467865095807,-0.19999767593432366,0.5873293562989088
Blake Griffin,BKN,5,0.14891698100366524,0.5773167142787972,-0.2546855044774331,0.7601657220120533,1.7358009582924716
Dwayne Bacon,ORL,9,-0.38791859320119415,-0.15422030597357325,-0.24684120728101455,-1.7619117329387557,-0.16785129516426744
Reggie Bullock,NYK,6,-0.6216334098678579,-0.7849436143895873,-1.781585902097091,1.569832704921871,-0.25092166014839257
Oshae Brissett,IND,4,0.5936335785588502,-0.15272193248583452,-1.338263654371585,-0.0226918525957596,-1.70939626428691
Patty Mills,SAS,6,-1.3097240288026712,-0.8803994809501661,-0.7655073881256238,0.39070757549876406,0.8248626057594597
Ty Jerome,OKC,2,-0.9797900748931326,-0.3139626345014112,0.14618195301398149,-0.01908437438265095,0.7855413644554712
Reggie Jackson,LAC,6,-0.752886152677917,-0.22143335675168266,-0.08921276237504923,0.7050485027956577,0.6886146365777054
Grayson Allen,MEM,6,-0.8211245596618312,-0.8107420962252347,-0.6107878591436127,0.33227144265131536,-0.11923073926915652
Justin Holiday,IND,6,-0.32573328541518043,-0.5865932455517273,-1.2213786745100101,1.2331671957125685,-1.3265234727084314
Donte DiVincenzo,MIL,6,-0.4930853948415187,-0.3010295099433759,0.07037862250588758,1.1082812048999202,-1.0241482474602739
Cedi Osman,CLE,4,-0.5715692171081859,-0.44247201416307674,0.014786630537532498,0.21506166581623737,-0.9308190742817114
Mason Plumlee,DET,8,1.4911146407245548,1.2780286899162248,2.208109885699888,1.209608534353273,-0.5353304687058192
Brandon Clarke,MEM,4,0.9081224481020711,-0.03687203811809322,0.050363341810780116,0.0721107258669931,-0.8906925752941383
Delon Wright,SAC,3,-1.1150692454471294,0.12280783479760635,1.3579486578702846,0.6727034663670862,-0.8457326092694334
Monte Morris,DEN,2,-1.1120138804184436,-0.3339453007154088,0.3724137714670001,0.3765554601059686,0.6181358930764111
Elfrid Payton,NYK,9,-0.44359727459549947,-0.11807386676227435,1.3067606945899444,-0.43396026599778526,0.07058922607128112
Theo Maledon,OKC,3,-1.1452010775641148,-0.3454224715739722,1.093115890777011,0.2513688416168001,-0.6113250709767796
Jeremy Lamb,IND,9,-0.2988864090324417,-0.10331015611379497,-0.5856246454855062,-0.5028423329433913,0.02311951861337829
Jae Crowder,PHX,6,-0.08953630798852304,-0.2877631245018685,-1.0416442702693893,2.021551094497273,-0.01682233723347235
Bryn Forbes,MIL,6,-0.46097036746553205,-1.126612678780799,-1.504588194498508,0.024033985290416716,1.0030227907130036
Gary Harris,ORL,4,-0.6564931916511665,-0.620608451090399,0.18943392810501675,0.140785780370722,-0.4736374183390824
Dorian Finney-Smith,DAL,6,0.06159401232784217,-0.3965546926661475,-0.7564662741413272,1.7222470967927683,-0.8773533525111735
Frank Jackson,DET,9,-0.14089631503717384,-0.78633461945154,-1.1273730973311946,-0.7919679191609961,0.4986057603316782
Kentavious Caldwell-Pope,LAL,6,-0.5878320085117258,-0.7670261295582215,-0.8100988847960258,1.4592127748251529,-1.0537530269053959
Mike Muscala,OKC,6,0.6010227421580902,-0.5293809615094041,-1.5769767618535093,0.987234837305726,0.1635149571610792
Otto Porter Jr.,ORL,9,0.02707989824871436,-0.4431601239078294,-0.5442174172665637,0.0077098496080034535,0.6618382320418487
Daniel Theis,CHI,4,1.1909563374201804,0.24372379765677277,-0.5627215917851155,0.6634138849212523,-0.35840132791158164
Isaac Okoro,CLE,4,0.003419344894017903,-0.13735477209816147,-0.21540147235574966,-0.2753929039604591,-1.6250433588148485
Wayne Ellington,DET,6,-0.6590439766843202,-1.2459391843357095,-1.379408872104916,0.49323191768218877,0.6836053904691186
Cameron Johnson,PHX,6,-0.2371418775064573,-0.8931958082839134,-1.0754670866771858,1.140029845790352,-0.3571921220563056
Eric Paschall,GSW,9,0.5415386221748525,-0.04824639148071432,-0.3270239962331482,-1.133941170194473,0.8630849165437987
Taurean Prince,CLE,9,-0.05561089045214952,-0.277274896341055,-0.7741196587733812,-0.8371514624716301,0.3842568845592913
Danny Green,PHI,6,-0.22373088273010378,-0.5415595235321998,-1.0283774727772987,1.7066224904901506,-1.4121982941580289
Trevor Ariza,MIA,6,0.13445944143432312,-0.410039940322602,-0.7059554971597065,1.2279107486624747,-0.2889098933883158
Cody Zeller,CHA,4,1.4014613218126473,0.385180869531394,0.8827755873258533,-0.05972450571521208,-0.6447529326335671
Larry Nance Jr.,CLE,3,0.43704432273084187,0.4133898746611754,0.5705842334492046,2.549235335411688,-0.6947950116120444
Kenyon Martin Jr.,HOU,9,0.9872683708285583,-0.19824951543550526,-0.540937264506337,-0.809724480810896,-0.9223547633498889
Landry Shamet,BKN,6,-0.5642862782651692,-0.9399215354285382,-1.258419111001097,0.12356372701590976,-0.5349717115093863
