PC1,PC2,PC3,PC4,PC5,PLAYER,TEAM,kCLUSTER
-1.7963735836754782,1.6888384556032774,-1.400482463197503,-1.1399842554093633,-0.8638455833965568,Stephen Curry,GSW,2
-0.9614252910222166,1.8908872036277302,-0.9590477301506172,-2.053900802624974,-1.0016278883799328,Bradley Beal,WAS,2
-2.0444733407008466,2.020989542032436,-0.32209825409232246,-2.096058843251305,0.5325673771977097,Damian Lillard,POR,2
1.4542584629897133,3.9649148915864125,-1.7418545251853874,0.9340115407020813,3.536844730438524,Joel Embiid,PHI,1
0.05745877552088843,2.931892870364852,0.8111770478462546,-0.7174730129784743,0.3059208604514188,Giannis Antetokounmpo,MIL,2
-1.5491148281107996,2.905345024048492,1.006958092393857,-1.9438892161945107,0.6673878221389814,Luka Doncic,DAL,2
-1.1875037091916136,1.602980438424374,-0.9057153979130927,-1.6541939346010908,-1.3886555722994096,Zach LaVine,CHI,2
0.6326368767236309,2.0092725415690262,-0.098218882530998,-1.240897067374194,-0.7012226986407714,Zion Williamson,NOP,2
-0.6638431371372083,2.2341692419823085,-1.257294296228791,-0.37458800193722436,1.6307444051255249,Kevin Durant,BKN,1
-1.2881440623547955,1.7779960214045871,-0.2719919111673688,-0.7955885513334879,-0.039271848246885954,Kyrie Irving,BKN,2
-0.9937375407268686,1.8777692142788798,-0.7467298717367417,-1.04611833844681,0.24255002506825118,Jayson Tatum,BOS,2
-1.7482581205419214,1.5589541657844503,-0.05662464059630712,-1.1310590890102314,-0.022729519369724897,Donovan Mitchell,UTA,2
0.6501203365107836,3.5738198104065098,-0.07370477695164895,2.973424089347969,2.0857468077297043,Nikola Jokic,DEN,1
-1.1580578475333236,1.7173892483017001,-0.5390964773775613,-1.0898822773526882,-0.16724688111604513,Devin Booker,PHX,2
-2.5110687028192022,1.809442844050396,1.65303268762411,-1.83826434224855,-0.41478866206125803,Trae Young,ATL,2
-1.8779153319499584,1.5179174920731398,1.098491503904587,-1.832805204799866,-1.3966441348484844,De'Aaron Fox,SAC,2
-0.8664223391435897,2.366129792142785,0.2062854474328544,0.3943815866425207,1.3562652603659198,LeBron James,LAL,1
-0.9646856075632235,2.277505695497936,-0.2924083397115641,0.4541006175710925,1.4476410358252125,Kawhi Leonard,LAC,1
1.0047508676870918,2.7837677621068657,-1.44166434543387,1.1377740211241774,1.2455523556229504,Karl-Anthony Towns,MIN,1
-0.573945463160419,1.2713796904782864,-1.1950497387660743,-0.3702259886285393,-0.7684419181987483,Jaylen Brown,BOS,2
-1.9774539392988972,2.616983571475484,1.742217085419143,-0.5689357952641942,0.34819065411967737,James Harden,BKN,2
-1.091744483758809,1.4177932634495773,-0.28197870657347623,-1.7260717191217816,-1.6974006702393647,Collin Sexton,CLE,2
-0.45929766266497973,2.638681683873516,-0.5231505904583074,1.4287000640725143,0.5026681399885905,Julius Randle,NYK,1
-1.1527014586009412,1.4761690736002127,-0.8042952789528764,-1.0157272173805485,0.20491729291753183,Brandon Ingram,NOP,2
-1.7703283019803058,1.8578668122752102,1.2056930241750856,-2.3458843255744544,-0.44277756367293225,Shai Gilgeous-Alexander,OKC,2
0.5518523604543821,2.2777662800129574,-1.7728885493602273,2.8134077175097425,2.3416756034954274,Nikola Vucevic,CHI,1
-1.1246627313000443,1.700834954892083,-0.44081753007859265,0.277129394916569,-0.033496396598764897,Paul George,LAC,2
-1.4809212068351663,0.911345464982956,-0.849642035695186,-0.9546803328063006,0.7688115834884243,CJ McCollum,POR,2
-0.3155349928770499,1.2161356820432625,-1.3143899955928489,-0.9941771810588949,-0.22236265421121132,Jerami Grant,DET,2
-1.4783534408619696,2.6788228348313243,2.28095833267144,0.5795971911274387,0.029423705452449964,Russell Westbrook,WAS,2
1.0892162526137101,2.341212019928041,-0.48723304737686585,1.3461022643123866,2.0285678158545197,Anthony Davis,LAL,1
-1.3826411413207225,1.7290483562165355,0.9415365435969991,-1.6197272782043994,0.7547903967866357,DeMar DeRozan,SAS,2
-0.7539111288737786,2.360083696475195,1.6589965524639094,0.447088451488385,-0.41918285522155035,Jimmy Butler,MIA,2
-0.2744333518224423,1.888464761041009,0.06284498868094565,0.13327704314077185,-0.07040583452738867,Pascal Siakam,TOR,2
-1.3441939181361222,1.05635811869982,-0.24993904298469993,-0.41459446072149975,-0.35109050654052104,Jamal Murray,DEN,2
-1.4616785561723595,1.111221751411933,-0.10682213456609076,-0.44491027794912513,-0.4888972492419054,Malcolm Brogdon,IND,2
1.1331527463520732,1.427141108297057,-1.225099483459253,-0.1259740933003931,-0.2418391997938461,Christian Wood,HOU,1
-1.3454177775719551,1.2065322571290182,0.5757364325210876,-1.4472473153323262,0.2768086502470872,John Wall,HOU,2
-1.2146642710293036,0.5239691380207346,-0.8690657100265663,0.11003803622693177,-1.2140030328808717,Terry Rozier,CHA,2
-0.9832939808936672,1.2362112851216434,-0.47859660121300884,-0.19052876356451526,0.3609137204656005,Khris Middleton,MIL,2
1.0068393256536587,2.728918569931634,0.31823457494311796,2.501286022928955,-0.10359666962271107,Domantas Sabonis,IND,1
-1.1680902552298684,1.2130695266962914,0.28521821683709964,-1.4215005350116754,-1.0256425611100553,Caris LeVert,IND,2
1.1418077000848923,1.4831945528623898,-1.9017514881685427,0.7676445708758338,1.5887277447935868,Kristaps Porzingis,DAL,1
-1.15500608627314,0.8216779767129445,0.1919919937518182,-0.41994172210514874,-1.0439852648812276,Victor Oladipo,MIA,2
-0.5982931959660879,1.0700235425305562,-0.8607551613223869,-0.11976961778125074,-1.1336997158487436,Gordon Hayward,CHA,2
-1.8374934698209564,0.947927339325398,0.5298596488355735,1.0341333206004957,-1.7489016679859593,Fred VanVleet,TOR,2
-0.5055713111595905,0.09044571227842248,-2.0449086392492433,-0.6665292827098114,-1.168482014296966,Malik Beasley,MIN,4
-0.31482823912601793,1.4572163946315126,-0.5512497787142938,0.4364350916225874,0.5184635971278932,Tobias Harris,PHI,1
-0.6856172670315163,0.7346168443757468,-0.5370676295812367,-1.6535277401604174,-1.1620693079691071,Anthony Edwards,MIN,2
-1.6664460199481748,0.6068855579386956,0.277719905630179,-0.30399130262166657,0.20773581769264138,Kemba Walker,OKC,2
-1.3132762795938955,1.4174268976797384,1.3172062251281953,-1.230483969217969,-1.239096932182622,Ja Morant,MEM,2
0.5688575766604995,0.512299567075092,-2.2621396655255714,0.04299191398118181,-0.30275934481245753,Michael Porter Jr.,DEN,4
-1.2627181608723195,0.8405575270068172,-0.2604503156087641,-1.3472440823724716,0.37669792630019994,D'Angelo Russell,MIN,2
0.8237310510676557,2.1305212187046516,-0.060416033034367385,1.4973952877807206,0.8784305086758302,Bam Adebayo,MIA,1
-0.7019692458299445,0.3364471288276511,-1.4797563172309667,-0.8731364963528643,-1.3119557950488465,Norman Powell,POR,2
-0.1710999069616461,0.9159438936192618,-0.9840950441479077,-0.20937462875721163,-1.0343207045647416,Andrew Wiggins,GSW,2
-1.0075993916488293,0.6553277473489292,-0.7458715034589584,-1.0079546595838462,-0.061319961208489725,Jordan Clarkson,UTA,2
-1.0647197004620437,0.16066307547064926,-0.5287936471283987,-0.9032160804833591,0.3443045728667408,Eric Gordon,HOU,4
-1.0501896077850565,1.0809747992075514,0.8676288100279816,0.21694834757448977,-0.5200035004706974,Jrue Holiday,MIL,2
1.2447404807275508,1.192307840760397,-1.478416736997058,0.49607820426005045,-0.18472485814171438,John Collins,ATL,1
-0.46228641486934335,0.6551839097280016,-0.7569691163577151,-0.24470911522751707,-1.2313600532526783,RJ Barrett,NYK,2
-1.7123350612246462,0.5614640304833751,0.6784632922302168,-0.21327037621359715,-1.2360630337334735,Darius Garland,CLE,2
-1.4615240711763182,1.1055436324060697,0.5063304059752435,1.145255830429596,-0.9471442642868606,Kyle Lowry,TOR,2
-0.5752340746123156,0.2586062126830202,-0.9280945628129422,-0.3511698014499006,-1.4316826284946806,Dillon Brooks,MEM,5
-0.695239216752857,0.5206660260412562,-1.2082712708751828,-0.8948816418881281,-0.8005263303960726,Evan Fournier,BOS,2
1.9287732719887278,2.0056276202950896,-0.638927491907249,0.8368575993553706,1.3850860197415273,Jonas Valanciunas,MEM,1
-0.4283197670304498,0.6121365886095327,-1.9486242120219484,-0.2757159767148165,-0.24937078166909032,Bojan Bogdanovic,UTA,4
-0.3237360577004926,0.1612036208255298,-2.1451716322555443,-1.0571196329167907,0.29223294553162127,Tim Hardaway Jr.,DAL,4
-1.1742798991244285,0.7574777900533683,0.9206166746516101,-1.5940756326056458,-1.0514411356727393,Kevin Porter Jr.,HOU,2
-0.9489319034479122,0.10868676324764709,-1.431739787350651,0.6666778202279638,-1.3672390674975035,Buddy Hield,SAC,5
-2.122083362721238,1.523574020930644,1.4706277936277008,0.7281067941153198,1.8909095526904942,Chris Paul,PHX,6
-1.0306468763651497,0.1613483078043706,-1.0662248942968724,1.050412382938212,-0.7664593869192992,Bogdan Bogdanovic,ATL,5
-1.8222378917271385,0.8096568868937852,0.5523094232482415,0.8165575031582424,-0.3066315111909085,Mike Conley,UTA,2
-0.10021085050535702,0.9181098188532549,-0.676450124604845,0.18280219934019268,-0.38757881886700374,Harrison Barnes,SAC,5
0.02373489083129489,0.48101394360927036,-0.8511762443811955,1.133357293748649,-1.1557725070176732,OG Anunoby,TOR,5
-1.1332675826102627,0.8556870763543032,1.037330927236015,-0.38683476616907747,-1.480559849914639,LaMelo Ball,CHA,2
-0.9665341681013486,0.8338890927003805,1.0199710179741666,0.4527398783261027,-0.6587771928339606,Dejounte Murray,SAS,2
-0.6859774112775824,0.006783942128991461,-0.9871948199863018,-1.1290409796985528,0.585272808038114,Terrence Ross,ORL,4
0.4686083695146978,0.24150503375773114,-1.1207347572328246,-0.5860381068814626,-1.7763990193539878,Kelly Oubre Jr.,GSW,5
-1.4913813321680203,0.8755308384944888,1.2722967821798365,0.46150949210378184,-1.15877706766789,Dennis Schroder,LAL,2
-0.8434595069391507,0.32635679428500136,-0.35173951114554325,0.6147318900425763,-1.0815907963143694,Derrick White,SAS,5
-0.6792258253055117,-0.330661208736805,-1.638900372081455,-1.0868954707172314,0.08092208002762834,Gary Trent Jr.,TOR,4
2.507234175046226,1.4244981818994626,1.2763067075987118,0.32499851539001035,-1.0681644699715631,Clint Capela,ATL,3
-0.868575320399054,0.19794589296890566,-0.2507823491418181,-0.3922625225991862,-0.569981771418998,Tyler Herro,MIA,2
-1.3032349346423362,0.3556328814980872,-0.02469603999925692,0.23988064034485185,-0.7969009666711305,Coby White,CHI,2
0.039363344092887664,0.6884243307022275,-1.2067410960937683,-0.5322667337671244,-0.09159480521207798,De'Andre Hunter,ATL,4
2.08855208088293,1.930030635249753,1.7466148275951026,0.39224053683603843,0.3002612915844423,Andre Drummond,LAL,3
-1.62277170434906,-0.020027262141771692,-0.2634976999601294,1.0977442870986098,-0.03782945679604493,Devonte' Graham,CHA,5
-1.2331098400959084,0.5325498847788146,0.7007402108685599,-0.2869232256464874,1.2952174947576578,Derrick Rose,NYK,6
-0.9669942536462025,0.16444413636103977,-0.13760544521132134,1.3395470824894395,-1.4890205635256133,Lonzo Ball,NOP,5
-0.7923686585972016,-0.10562040847197599,-0.7818494042343404,0.1610255993497586,-0.6539900711444353,Kendrick Nunn,MIA,5
2.0445413809661566,1.6253269795831378,-0.07463581922612014,0.9434750386610824,0.6156417651038122,Deandre Ayton,PHX,1
1.2196916419948176,0.7553303320748093,-0.9236592560316189,-0.927619771029818,-0.8966194700619985,Jaren Jackson Jr.,MEM,4
1.144921767734674,0.30845846295465806,-0.5726317097873193,0.46182131781961666,-1.2176920748214166,Thomas Bryant,WAS,5
2.5184551134333972,1.7084766439588734,0.8339729956478957,0.39593525077254677,-1.2916098097169535,Rudy Gobert,UTA,3
-0.36446306312382526,1.372503743579617,1.7380634773683414,1.2832159056240695,-0.8163521760953207,Ben Simmons,PHI,2
1.7963483195339511,1.293052230641552,-0.6574730601141529,0.2503987579673122,-0.5929558503659221,Richaun Holmes,SAC,3
0.3558138462754347,0.5251232280832046,-0.40436001016664985,1.7682848422468018,1.62493003644729,Al Horford,BOS,1
1.2448194313908114,0.35925972296069014,-0.8582612075536331,-1.1359037135055057,0.17822448477755823,Marvin Bagley III,SAC,4
-0.3682349239448147,-0.33649071139914266,-2.1528804119856066,1.064586473892887,-1.3390556820370954,Joe Harris,BKN,5
-0.5701130141396393,-0.09526823610131002,-0.5462898642639284,-0.20627830193070643,-1.1930784119067586,Luguentz Dort,OKC,5
0.5156989878853836,0.42554966153950313,-0.9962573804634641,-0.15473783688699827,-0.8195056820314796,Rui Hachimura,WAS,5
0.14427833925665343,0.33644571062921574,-0.29132399572028245,-1.0129428614415772,-1.1386257768548285,Darius Bazley,OKC,4
1.2765731189569538,0.5295082363371602,-1.319639907524725,-0.2641596991046264,-0.285297904294583,Chris Boucher,TOR,4
0.6305111543325131,0.136917470470827,-1.8961520531323335,-0.06055466117063861,0.03845188941027848,Lauri Markkanen,CHI,4
0.3102922040020715,-0.3333881309658413,-1.9372650746187776,-1.1556869855339016,-0.8750038438427423,Doug McDermott,IND,4
0.7527714633524751,0.7354194404788112,-1.8048069751705191,0.8763583231522457,2.5738288752413685,LaMarcus Aldridge,BKN,1
0.44193790690228507,0.7027253606949926,-0.6239730444265044,1.1947857730592373,-0.7238016178416553,Kelly Olynyk,HOU,5
1.7204915022680027,1.1591987065356637,0.3623716502056796,-0.6755086969591603,0.8292926404801791,Montrezl Harrell,LAL,3
-0.13773290592943302,-0.1767773494186956,-1.2534435982791086,0.9104263946795598,-1.558916451370048,Mikal Bridges,PHX,5
-0.9844399064690058,0.32566057136764126,0.2934167672340535,0.5265546000610485,0.3120412675162726,Goran Dragic,MIA,6
0.11514734623077132,0.1987280212018468,-1.9973672648146845,0.3494630661142903,1.5064939647564142,Marcus Morris Sr.,LAC,1
-0.04918482255871858,0.4576595097017377,-1.6057168825346042,-0.8733070218061852,2.875865199479761,Carmelo Anthony,POR,1
-0.07105816399197085,0.2692623560304183,-0.08837503958527843,-0.6220254284453061,-0.6968237515613779,Josh Jackson,DET,4
0.2994694074752444,0.5687497644014309,-2.027336094960962,-0.5745243801377461,1.8735194494612957,Danilo Gallinari,ATL,1
-0.7551197434887287,-0.6314267869294247,-2.0114702612641686,1.7778107321796641,-1.4605463316174943,Duncan Robinson,MIA,5
-0.7966832126048987,0.7165275013285257,0.7360349186995736,1.3829118210216076,-0.6634065989394196,Marcus Smart,BOS,5
-1.5569308806534599,-0.06853859551120037,0.6494178677788174,0.4139933011110724,-0.46274965249457073,Tyrese Haliburton,SAC,6
-0.9144518075168506,0.1188384985692043,0.2365816264587482,-0.588436439495908,-0.2125575159884927,Shake Milton,PHI,2
0.584203682377638,0.6995877452065491,-0.5630858960603101,1.74942908237309,-1.0931022938214332,P.J. Washington,CHA,5
-0.6617689199440967,0.47010376217023747,0.8341259145545322,-1.8313486032776751,-0.05343318430198715,Cole Anthony,ORL,2
0.0865095894953964,-0.0899038075972419,-0.7790830873215264,0.6692349655101472,-0.5680489909298825,Kyle Kuzma,LAL,5
2.0948575015816493,1.270382638199154,0.2586466685594053,0.15752651717211755,-0.13877407274061748,Jarrett Allen,CLE,3
0.35043535684564386,0.15812436575065097,-0.6294288197048424,-1.1902637653818744,-0.9155624662485694,Keldon Johnson,SAS,4
0.23156902804079493,0.31856992501377945,-0.6387442421751741,0.6162517901429715,-1.1134015035833613,Miles Bridges,CHA,5
-0.6788055097272272,0.14086315617284542,-0.5215926733407928,-0.08219182058889776,1.1792181707446205,Alec Burks,NYK,4
-0.4522577173454014,0.2019468293125082,-0.37752238206906685,0.051914076520797964,-0.34957671540612917,Will Barton,DEN,5
-0.9977247288922605,0.11137229090456444,0.3924622332478052,-0.24519807313393377,1.1283378037033538,Jalen Brunson,DAL,6
1.4251240734348853,0.8001626816447053,-1.3483014800339437,0.44057669616913253,-1.7196534909944083,Myles Turner,IND,5
-1.1362960965267321,-0.28158659922799617,-1.1869968772536896,0.7632035195719296,0.817066565495876,Seth Curry,PHI,5
-0.29615156704508955,0.3756562947526485,0.0279652117804057,0.2400204426123919,-0.5501026500593883,Kyle Anderson,MEM,5
0.25029725193734975,0.7475091645177605,0.22029635446533688,0.3308811215664554,0.6264357789942226,Aaron Gordon,DEN,1
1.2639423565880705,0.49853306662308056,-1.7886330911326778,-0.34901562282989046,0.3287834543202483,Brook Lopez,MIL,4
-0.04934902613249304,-0.17036049999098965,-1.8919261325440384,-0.34546874654880527,-0.20345590931649402,Saddiq Bey,DET,4
-1.0658254916325545,-0.1459917872726507,0.1310794108321685,0.23208809431112318,-0.7116397771900606,Eric Bledsoe,NOP,5
0.3685584314193623,0.45028081644114065,-0.9695025258810316,0.9562943340260408,1.9445351194959823,Kevin Love,CLE,1
-0.6858827033727491,-0.03659463012984798,-0.03724674772847131,0.11443808818860403,-0.6144675965906514,Josh Richardson,DAL,5
0.7409671774950181,0.9441528849390718,1.3871789021905714,1.791353580586554,0.6777901845007643,Thaddeus Young,CHI,1
-1.5165385239407063,0.11400026303189825,0.11592774023578223,1.8407788879930718,-0.0020968906264723776,Joe Ingles,UTA,5
-0.699681461754999,-0.5230479746282596,-0.9557343658837073,-0.7894713595979821,0.3361585291213151,Jordan Poole,GSW,4
-0.7238119045548457,-0.11329164012771006,-0.4195448960066779,0.7113748224975058,-1.1118667697501445,Kevin Huerter,ATL,5
-0.5823112917395656,-0.4552060285192456,-0.8483201282127355,-1.1289490120641494,0.4090610344043636,Malik Monk,CHA,4
0.23127535671202723,0.10830106881860652,0.06732132176277558,-1.491308523372851,-0.6375465426310896,Hamidou Diallo,DET,4
-0.27174459381660776,-0.9896153121765292,-2.039333840043526,0.8552826654782629,-0.7348275501659143,Davis Bertans,WAS,5
1.4737508037650977,0.13428349142980717,-0.5203375536537201,-0.877579438536419,-0.7053177772698466,James Wiseman,GSW,3
1.3508344760535675,1.1859848889973363,0.31548423980398216,0.9103296388213246,0.4299835559162486,Jusuf Nurkic,POR,1
0.9117888257371097,0.24506179942958659,-0.9163065891982242,0.26354295661359967,0.4743263598318734,Bobby Portis,MIL,4
-1.1089791477328004,-0.38546490397139255,0.1565255545790157,-0.5832521874827161,0.9875989966040032,Immanuel Quickley,NYK,6
0.10574098346020161,0.023616516797845922,-0.9341390662045159,0.1324642769542567,1.4231978611279348,Rudy Gay,SAS,1
-1.1416509800113779,0.12053928919004868,0.5950769591280748,-0.9545125205195479,1.6103518013138631,Lou Williams,ATL,6
0.386998326366948,0.40652902314508776,0.26750350582039745,0.6448467025395618,-1.393502400777585,Jae'Sean Tate,HOU,5
-0.05221826028015521,-0.3137129239849803,-0.6357978615594989,-1.401027837984402,-1.490016174637193,Cam Reddish,ATL,4
1.611593925172859,1.0100610583872618,0.07133020873837374,0.24771163049829753,-0.10290831444943892,Wendell Carter Jr.,ORL,3
1.329533757200374,0.22707865715986147,-0.704911808789461,-0.8525361490445907,-0.37480489036217074,Naz Reid,MIN,4
2.026510445245122,1.065574417500962,0.48323022581711106,-0.4760752624186071,0.6282678565922688,Enes Freedom,POR,3
-0.4322237859468931,-0.8257053262836476,-1.1517034339072176,0.023994575564776542,-0.13277029997615522,Armoni Brooks,HOU,4
-0.7068201671759808,-0.7077044040525803,-0.6603879640679395,-0.43781366784296827,0.22314280911757214,Lonnie Walker IV,SAS,4
1.1750899138502169,0.5201815480779681,-0.5833079749804028,0.9580526015340901,1.5591771630388782,Serge Ibaka,LAC,1
-0.6115132733836808,-0.424046088246884,0.011522530302023192,-0.5108750800379676,-0.7533000475558498,Nickeil Alexander-Walker,NOP,4
0.2361801466081784,-0.02360883249417981,-1.5146786509580723,-0.19999767593432588,0.587329356298907,Jeff Green,BKN,4
0.1489169810036659,0.5773167142787969,-0.2546855044774359,0.760165722012054,1.735800958292474,Blake Griffin,BKN,1
-0.3879185932011942,-0.15422030597357306,-0.24684120728101255,-1.7619117329387564,-0.16785129516426675,Dwayne Bacon,ORL,4
-0.6216334098678589,-0.784943614389587,-1.781585902097094,1.5698327049218666,-0.25092166014839473,Reggie Bullock,NYK,5
0.5936335785588499,-0.15272193248583474,-1.3382636543715838,-0.022691852595764655,-1.7093962642869156,Oshae Brissett,IND,5
-1.309724028802672,-0.8803994809501656,-0.7655073881256258,0.39070757549876417,0.8248626057594604,Patty Mills,SAS,6
-0.9797900748931332,-0.31396263450141054,0.1461819530139813,-0.01908437438264878,0.785541364455474,Ty Jerome,OKC,6
-0.7528861526779176,-0.22143335675168235,-0.08921276237505105,0.7050485027956592,0.6886146365777065,Reggie Jackson,LAC,6
-0.821124559661832,-0.8107420962252343,-0.6107878591436128,0.33227144265131353,-0.11923073926915814,Grayson Allen,MEM,5
-0.325733285415181,-0.5865932455517273,-1.2213786745100108,1.2331671957125652,-1.3265234727084327,Justin Holiday,IND,5
-0.4930853948415193,-0.3010295099433756,0.0703786225058873,1.1082812048999202,-1.0241482474602734,Donte DiVincenzo,MIL,5
-0.5715692171081863,-0.4424720141630764,0.01478663053753353,0.21506166581623665,-0.9308190742817111,Cedi Osman,CLE,5
1.4911146407245564,1.2780286899162243,2.208109885699886,1.2096085343532779,-0.5353304687058124,Mason Plumlee,DET,3
0.9081224481020711,-0.036872038118093566,0.050363341810780754,0.0721107258669922,-0.8906925752941399,Brandon Clarke,MEM,5
-1.1150692454471296,0.12280783479760672,1.3579486578702853,0.672703466367089,-0.8457326092694325,Delon Wright,SAC,6
-1.1120138804184434,-0.3339453007154081,0.37241377146699883,0.37655546010597,0.6181358930764121,Monte Morris,DEN,6
-0.4435972745954998,-0.11807386676227405,1.3067606945899453,-0.433960265997782,0.07058922607128257,Elfrid Payton,NYK,6
-1.145201077564115,-0.3454224715739719,1.0931158907770122,0.25136884161680245,-0.6113250709767764,Theo Maledon,OKC,6
-0.2988864090324418,-0.10331015611379478,-0.5856246454855055,-0.5028423329433929,0.02311951861337727,Jeremy Lamb,IND,4
-0.08953630798852302,-0.2877631245018685,-1.041644270269393,2.021551094497272,-0.016822337233473792,Jae Crowder,PHX,5
-0.46097036746553305,-1.1266126787807995,-1.5045881944985091,0.024033985290414745,1.003022790713003,Bryn Forbes,MIL,4
-0.6564931916511667,-0.6206084510903985,0.189433928105017,0.14078578037072162,-0.4736374183390829,Gary Harris,ORL,5
0.061594012327841854,-0.3965546926661475,-0.7564662741413295,1.7222470967927672,-0.877353352511174,Dorian Finney-Smith,DAL,5
-0.14089631503717429,-0.7863346194515403,-1.1273730973311944,-0.7919679191609985,0.49860576033167503,Frank Jackson,DET,4
-0.5878320085117268,-0.7670261295582214,-0.8100988847960265,1.45921277482515,-1.0537530269053987,Kentavious Caldwell-Pope,LAL,5
0.6010227421580898,-0.5293809615094038,-1.5769767618535115,0.987234837305722,0.16351495716107703,Mike Muscala,OKC,5
0.027079898248714,-0.4431601239078292,-0.5442174172665645,0.007709849608001817,0.6618382320418477,Otto Porter Jr.,ORL,4
1.1909563374201797,0.24372379765677213,-0.5627215917851163,0.663413884921252,-0.35840132791158175,Daniel Theis,CHI,5
0.003419344894017897,-0.1373547720981615,-0.21540147235574789,-0.27539290396045996,-1.62504335881485,Isaac Okoro,CLE,5
-0.6590439766843217,-1.2459391843357095,-1.3794088721049165,0.4932319176821875,0.6836053904691202,Wayne Ellington,DET,4
-0.2371418775064579,-0.8931958082839137,-1.0754670866771874,1.1400298457903502,-0.35719212205630857,Cameron Johnson,PHX,5
0.5415386221748522,-0.048246391480714454,-0.32702399623314715,-1.133941170194474,0.8630849165437959,Eric Paschall,GSW,4
-0.055610890452149654,-0.2772748963410549,-0.7741196587733811,-0.8371514624716307,0.38425688455928975,Taurean Prince,CLE,4
-0.2237308827301043,-0.5415595235322002,-1.0283774727773003,1.7066224904901488,-1.4121982941580318,Danny Green,PHI,5
0.1344594414343229,-0.410039940322602,-0.7059554971597084,1.2279107486624725,-0.2889098933883171,Trevor Ariza,MIA,5
1.4014613218126475,0.38518086953139363,0.8827755873258535,-0.05972450571521052,-0.6447529326335668,Cody Zeller,CHA,3
0.4370443227308422,0.41338987466117494,0.5705842334492022,2.5492353354116895,-0.6947950116120436,Larry Nance Jr.,CLE,5
0.9872683708285583,-0.19824951543550565,-0.5409372645063352,-0.8097244808108977,-0.9223547633498912,Kenyon Martin Jr.,HOU,4
-0.5642862782651699,-0.9399215354285382,-1.2584191110010967,0.1235637270159064,-0.534971711509389,Landry Shamet,BKN,5
